latitude,longitude,noise_pred_dB
20.992963699999997,105.84116629999983,62.93261998505127
20.992963699999997,105.84146629999982,59.62593220279064
20.992963699999997,105.84176629999982,58.296287532972485
20.992963699999997,105.84206629999981,59.25646159709807
20.992963699999997,105.84236629999981,61.9316473006174
20.992963699999997,105.8426662999998,67.31361229089225
20.992963699999997,105.8429662999998,61.456927849318404
20.992963699999997,105.8432662999998,57.14221215239219
20.992963699999997,105.8435662999998,56.601252426241686
20.992963699999997,105.84386629999979,59.71049540442102
20.992963699999997,105.84416629999978,60.84965837634874
20.992963699999997,105.84446629999978,58.85854768044773
20.992963699999997,105.84476629999978,59.601149318393574
20.992963699999997,105.84506629999977,59.601149318393574
20.992963699999997,105.84536629999977,60.24002927809256
20.992963699999997,105.84566629999976,60.12540156671366
20.992963699999997,105.84596629999976,60.79709013396707
20.992963699999997,105.84626629999975,62.15179344142107
20.992963699999997,105.84656629999975,62.15179344142107
20.992963699999997,105.84686629999975,62.15179344142107
20.992963699999997,105.84716629999974,62.15179344142107
20.992963699999997,105.84746629999974,62.15179344142107
20.992963699999997,105.84776629999973,62.15179344142107
20.992963699999997,105.84806629999973,62.15179344142107
20.992963699999997,105.84836629999973,62.15179344142107
20.992963699999997,105.84866629999972,62.15179344142107
20.992963699999997,105.84896629999972,62.15179344142107
20.992963699999997,105.84926629999971,59.54014312819645
20.992963699999997,105.84956629999971,59.16875547372661
20.992963699999997,105.8498662999997,59.854956804234256
20.992963699999997,105.8501662999997,62.15179344142107
20.992963699999997,105.8504662999997,62.15179344142107
20.992963699999997,105.85076629999969,62.15179344142107
20.992963699999997,105.85106629999969,62.15179344142107
20.992963699999997,105.85136629999968,62.15179344142107
20.992963699999997,105.85166629999968,62.15179344142107
20.992963699999997,105.85196629999967,62.15179344142107
20.992963699999997,105.85226629999967,62.15179344142107
20.992963699999997,105.85256629999967,62.15179344142107
20.992963699999997,105.85286629999966,62.15179344142107
20.992963699999997,105.85316629999966,62.15179344142107
20.992963699999997,105.85346629999965,62.15179344142107
20.992963699999997,105.85376629999965,62.15179344142107
20.992963699999997,105.85406629999964,62.15179344142107
20.992963699999997,105.85436629999964,62.15179344142107
20.992963699999997,105.85466629999964,62.15179344142107
20.992963699999997,105.85496629999963,62.15179344142107
20.992963699999997,105.85526629999963,62.15179344142107
20.992963699999997,105.85556629999962,62.15179344142107
20.992963699999997,105.85586629999962,62.15179344142107
20.992963699999997,105.85616629999961,62.15179344142107
20.992963699999997,105.85646629999961,62.15179344142107
20.992963699999997,105.8567662999996,62.99845373799762
20.992963699999997,105.8570662999996,61.13510268640082
