x,y,noise_dB,site,hour
105.9392617,20.9849058,64.96,Ocean Park,17
105.9396465,20.9849037,64.53,Ocean Park,17
105.9400313,20.9849016,63.65,Ocean Park,17
105.9404161,20.9848995,63.42,Ocean Park,17
105.9408009,20.9848973,65.51,Ocean Park,17
105.9411857,20.9848952,65.57,Ocean Park,17
105.9415705,20.9848931,65.57,Ocean Park,17
105.9419552,20.984891,71.99,Ocean Park,17
105.94234,20.9848888,64.75,Ocean Park,17
105.9427248,20.9848867,66.29,Ocean Park,17
105.9431096,20.9848846,67.85,Ocean Park,17
105.9434944,20.9848824,71.24,Ocean Park,17
105.9438792,20.9848803,71.74,Ocean Park,17
105.944264,20.9848782,71.31,Ocean Park,17
105.9446488,20.984876,70.71,Ocean Park,17
105.9450335,20.9848739,71.5,Ocean Park,17
105.9454183,20.9848718,73.81,Ocean Park,17
105.9458031,20.9848696,67.59,Ocean Park,17
105.9461879,20.9848675,67.41,Ocean Park,17
105.9465727,20.9848654,64.57,Ocean Park,17
105.9469575,20.9848632,64.57,Ocean Park,17
105.9473423,20.9848611,66.01,Ocean Park,17
105.9477271,20.9848589,66.02,Ocean Park,17
105.9481118,20.9848568,66.17,Ocean Park,17
105.9484966,20.9848547,65.33,Ocean Park,17
105.9488814,20.9848525,65.33,Ocean Park,17
105.9492662,20.9848504,65.33,Ocean Park,17
105.949651,20.9848482,65.33,Ocean Park,17
105.9500358,20.9848461,65.33,Ocean Park,17
105.9504206,20.9848439,65.28,Ocean Park,17
105.9508054,20.9848418,65.13,Ocean Park,17
105.9511901,20.9848396,66.39,Ocean Park,17
105.9515749,20.9848375,71.85,Ocean Park,17
105.9519597,20.9848353,63.2,Ocean Park,17
105.9523445,20.9848332,65.63,Ocean Park,17
105.9527293,20.984831,68.64,Ocean Park,17
105.9327226,20.9853032,64.53,Ocean Park,17
105.9331074,20.985301,63.55,Ocean Park,17
105.9334921,20.9852989,62.64,Ocean Park,17
105.9338769,20.9852968,62.64,Ocean Park,17
105.9342617,20.9852947,62.64,Ocean Park,17
105.9346465,20.9852926,64.56,Ocean Park,17
105.9350313,20.9852905,65.39,Ocean Park,17
105.9354161,20.9852884,67.34,Ocean Park,17
105.9358009,20.9852863,70.46,Ocean Park,17
105.9361857,20.9852842,68.96,Ocean Park,17
105.9365705,20.985282,61.17,Ocean Park,17
105.9369553,20.9852799,63.38,Ocean Park,17
105.93734,20.9852778,63.23,Ocean Park,17
105.9377248,20.9852757,62.63,Ocean Park,17
105.9381096,20.9852736,62.64,Ocean Park,17
105.9384944,20.9852715,63.26,Ocean Park,17
105.9388792,20.9852693,65.2,Ocean Park,17
105.939264,20.9852672,63.7,Ocean Park,17
105.9396488,20.9852651,63.74,Ocean Park,17
105.9400336,20.985263,67.33,Ocean Park,17
105.9404184,20.9852608,67.52,Ocean Park,17
105.9408031,20.9852587,74.83,Ocean Park,17
105.9411879,20.9852566,72.72,Ocean Park,17
105.9415727,20.9852545,72.05,Ocean Park,17
105.9419575,20.9852523,71.02,Ocean Park,17
105.9423423,20.9852502,73.65,Ocean Park,17
105.9427271,20.9852481,74.18,Ocean Park,17
105.9431119,20.9852459,72.16,Ocean Park,17
105.9434967,20.9852438,66.4,Ocean Park,17
105.9438815,20.9852417,64.57,Ocean Park,17
105.9442662,20.9852396,66.01,Ocean Park,17
105.944651,20.9852374,66.01,Ocean Park,17
105.9450358,20.9852353,66.02,Ocean Park,17
105.9454206,20.9852331,66.17,Ocean Park,17
105.9458054,20.985231,65.33,Ocean Park,17
105.9461902,20.9852289,65.33,Ocean Park,17
105.946575,20.9852267,65.33,Ocean Park,17
105.9469598,20.9852246,65.33,Ocean Park,17
105.9473445,20.9852225,65.33,Ocean Park,17
105.9477293,20.9852203,65.33,Ocean Park,17
105.9481141,20.9852182,65.33,Ocean Park,17
105.9484989,20.985216,65.33,Ocean Park,17
105.9488837,20.9852139,65.33,Ocean Park,17
105.9492685,20.9852117,65.33,Ocean Park,17
105.9496533,20.9852096,65.33,Ocean Park,17
105.9500381,20.9852075,65.33,Ocean Park,17
105.9504229,20.9852053,65.33,Ocean Park,17
105.9508076,20.9852032,64.69,Ocean Park,17
105.9511924,20.985201,62.42,Ocean Park,17
105.9515772,20.9851989,69.05,Ocean Park,17
105.951962,20.9851967,66.48,Ocean Park,17
105.9523468,20.9851946,62.59,Ocean Park,17
105.9527316,20.9851924,59.13,Ocean Park,17
105.9327248,20.9856645,63.24,Ocean Park,17
105.9331096,20.9856624,63.19,Ocean Park,17
105.9334944,20.9856603,61.38,Ocean Park,17
105.9338792,20.9856582,61.38,Ocean Park,17
105.934264,20.9856561,61.38,Ocean Park,17
105.9346488,20.985654,62.31,Ocean Park,17
105.9350336,20.9856519,64.3,Ocean Park,17
105.9354183,20.9856498,65.7,Ocean Park,17
105.9358031,20.9856476,69.35,Ocean Park,17
105.9361879,20.9856455,62.39,Ocean Park,17
105.9365727,20.9856434,62.57,Ocean Park,17
105.9369575,20.9856413,64.92,Ocean Park,17
105.9373423,20.9856392,67.97,Ocean Park,17
105.9377271,20.9856371,61.65,Ocean Park,17
105.9381119,20.9856349,63.64,Ocean Park,17
105.9384967,20.9856328,69.24,Ocean Park,17
105.9388815,20.9856307,73.15,Ocean Park,17
105.9392662,20.9856286,71.25,Ocean Park,17
105.939651,20.9856265,74.09,Ocean Park,17
105.9400358,20.9856243,66.71,Ocean Park,17
105.9404206,20.9856222,67.48,Ocean Park,17
105.9408054,20.9856201,62.58,Ocean Park,17
105.9411902,20.985618,63.53,Ocean Park,17
105.941575,20.9856158,69.25,Ocean Park,17
105.9419598,20.9856137,68.25,Ocean Park,17
105.9423446,20.9856116,65.87,Ocean Park,17
105.9427294,20.9856095,74.77,Ocean Park,17
105.9431141,20.9856073,64.27,Ocean Park,17
105.9434989,20.9856052,65.22,Ocean Park,17
105.9438837,20.9856031,65.33,Ocean Park,17
105.9442685,20.9856009,65.33,Ocean Park,17
105.9446533,20.9855988,65.33,Ocean Park,17
105.9450381,20.9855967,65.33,Ocean Park,17
105.9454229,20.9855945,65.33,Ocean Park,17
105.9458077,20.9855924,65.33,Ocean Park,17
105.9461925,20.9855903,65.33,Ocean Park,17
105.9465773,20.9855881,65.33,Ocean Park,17
105.946962,20.985586,65.33,Ocean Park,17
105.9473468,20.9855838,65.33,Ocean Park,17
105.9477316,20.9855817,65.33,Ocean Park,17
105.9481164,20.9855796,65.33,Ocean Park,17
105.9485012,20.9855774,65.33,Ocean Park,17
105.948886,20.9855753,65.33,Ocean Park,17
105.9492708,20.9855731,65.33,Ocean Park,17
105.9496556,20.985571,65.33,Ocean Park,17
105.9500404,20.9855688,65.33,Ocean Park,17
105.9504251,20.9855667,65.28,Ocean Park,17
105.9508099,20.9855645,64.61,Ocean Park,17
105.9511947,20.9855624,65.76,Ocean Park,17
105.9515795,20.9855602,70.83,Ocean Park,17
105.9519643,20.9855581,70.13,Ocean Park,17
105.9523491,20.9855559,62.09,Ocean Park,17
105.9527339,20.9855538,61.36,Ocean Park,17
105.9327271,20.9860259,68.74,Ocean Park,17
105.9331118,20.9860238,68.11,Ocean Park,17
105.9334966,20.9860217,67.77,Ocean Park,17
105.9338814,20.9860196,67.28,Ocean Park,17
105.9342662,20.9860175,68.22,Ocean Park,17
105.934651,20.9860154,68.89,Ocean Park,17
105.9350358,20.9860133,68.51,Ocean Park,17
105.9354206,20.9860111,69.89,Ocean Park,17
105.9358054,20.986009,68.92,Ocean Park,17
105.9361902,20.9860069,67.94,Ocean Park,17
105.936575,20.9860048,62.45,Ocean Park,17
105.9369598,20.9860027,59.75,Ocean Park,17
105.9373446,20.9860006,64.92,Ocean Park,17
105.9377293,20.9859984,64.64,Ocean Park,17
105.9381141,20.9859963,61.49,Ocean Park,17
105.9384989,20.9859942,68.22,Ocean Park,17
105.9388837,20.9859921,71.12,Ocean Park,17
105.9392685,20.98599,62.01,Ocean Park,17
105.9396533,20.9859878,65.6,Ocean Park,17
105.9400381,20.9859857,64.53,Ocean Park,17
105.9404229,20.9859836,64.47,Ocean Park,17
105.9408077,20.9859815,63.43,Ocean Park,17
105.9411925,20.9859793,65.56,Ocean Park,17
105.9415773,20.9859772,69.75,Ocean Park,17
105.941962,20.9859751,63.45,Ocean Park,17
105.9423468,20.985973,70.59,Ocean Park,17
105.9427316,20.9859708,67.59,Ocean Park,17
105.9431164,20.9859687,65.59,Ocean Park,17
105.9435012,20.9859666,64.75,Ocean Park,17
105.943886,20.9859644,65.49,Ocean Park,17
105.9442708,20.9859623,65.33,Ocean Park,17
105.9446556,20.9859602,65.33,Ocean Park,17
105.9450404,20.985958,65.33,Ocean Park,17
105.9454252,20.9859559,65.33,Ocean Park,17
105.9458099,20.9859538,65.33,Ocean Park,17
105.9461947,20.9859516,65.33,Ocean Park,17
105.9465795,20.9859495,65.33,Ocean Park,17
105.9469643,20.9859474,65.33,Ocean Park,17
105.9473491,20.9859452,65.33,Ocean Park,17
105.9477339,20.9859431,65.33,Ocean Park,17
105.9481187,20.9859409,65.33,Ocean Park,17
105.9485035,20.9859388,65.33,Ocean Park,17
105.9488883,20.9859366,65.33,Ocean Park,17
105.9492731,20.9859345,65.33,Ocean Park,17
105.9496578,20.9859324,65.33,Ocean Park,17
105.9500426,20.9859302,65.98,Ocean Park,17
105.9504274,20.9859281,63.4,Ocean Park,17
105.9508122,20.9859259,69.04,Ocean Park,17
105.951197,20.9859238,70.74,Ocean Park,17
105.9515818,20.9859216,63.84,Ocean Park,17
105.9519666,20.9859195,68.8,Ocean Park,17
105.9523514,20.9859173,65.67,Ocean Park,17
105.9527362,20.9859152,61.98,Ocean Park,17
105.9327293,20.9863873,65.03,Ocean Park,17
105.9331141,20.9863852,62.72,Ocean Park,17
105.9334989,20.9863831,61.54,Ocean Park,17
105.9338837,20.986381,63.47,Ocean Park,17
105.9342685,20.9863789,69.13,Ocean Park,17
105.9346533,20.9863767,62.27,Ocean Park,17
105.9350381,20.9863746,58.57,Ocean Park,17
105.9354228,20.9863725,58.73,Ocean Park,17
105.9358076,20.9863704,62.91,Ocean Park,17
105.9361924,20.9863683,67.94,Ocean Park,17
105.9365772,20.9863662,59.13,Ocean Park,17
105.936962,20.9863641,60.54,Ocean Park,17
105.9373468,20.9863619,65.16,Ocean Park,17
105.9377316,20.9863598,59.68,Ocean Park,17
105.9381164,20.9863577,64.48,Ocean Park,17
105.9385012,20.9863556,61.54,Ocean Park,17
105.938886,20.9863535,65.55,Ocean Park,17
105.9392708,20.9863513,66.29,Ocean Park,17
105.9396556,20.9863492,65.8,Ocean Park,17
105.9400404,20.9863471,63.05,Ocean Park,17
105.9404251,20.986345,65.01,Ocean Park,17
105.9408099,20.9863428,62.24,Ocean Park,17
105.9411947,20.9863407,68.71,Ocean Park,17
105.9415795,20.9863386,63.41,Ocean Park,17
105.9419643,20.9863365,65.7,Ocean Park,17
105.9423491,20.9863343,73.13,Ocean Park,17
105.9427339,20.9863322,64.43,Ocean Park,17
105.9431187,20.9863301,65.51,Ocean Park,17
105.9435035,20.9863279,67.59,Ocean Park,17
105.9438883,20.9863258,66.86,Ocean Park,17
105.9442731,20.9863237,66.08,Ocean Park,17
105.9446578,20.9863216,65.33,Ocean Park,17
105.9450426,20.9863194,65.33,Ocean Park,17
105.9454274,20.9863173,65.33,Ocean Park,17
105.9458122,20.9863151,65.33,Ocean Park,17
105.946197,20.986313,65.33,Ocean Park,17
105.9465818,20.9863109,65.33,Ocean Park,17
105.9469666,20.9863087,65.33,Ocean Park,17
105.9473514,20.9863066,65.33,Ocean Park,17
105.9477362,20.9863045,65.33,Ocean Park,17
105.948121,20.9863023,65.33,Ocean Park,17
105.9485058,20.9863002,65.33,Ocean Park,17
105.9488905,20.986298,65.33,Ocean Park,17
105.9492753,20.9862959,65.33,Ocean Park,17
105.9496601,20.9862937,65.36,Ocean Park,17
105.9500449,20.9862916,66.03,Ocean Park,17
105.9504297,20.9862894,68.15,Ocean Park,17
105.9508145,20.9862873,62.88,Ocean Park,17
105.9511993,20.9862851,62.71,Ocean Park,17
105.9515841,20.986283,62.19,Ocean Park,17
105.9519689,20.9862808,62.59,Ocean Park,17
105.9523537,20.9862787,65.54,Ocean Park,17
105.9527385,20.9862765,68.14,Ocean Park,17
105.9327315,20.9867487,73.07,Ocean Park,17
105.9331163,20.9867466,73.46,Ocean Park,17
105.9335011,20.9867445,67.57,Ocean Park,17
105.9338859,20.9867423,66.87,Ocean Park,17
105.9342707,20.9867402,66.97,Ocean Park,17
105.9346555,20.9867381,61.5,Ocean Park,17
105.9350403,20.986736,59.29,Ocean Park,17
105.9354251,20.9867339,59.29,Ocean Park,17
105.9358099,20.9867318,59.27,Ocean Park,17
105.9361947,20.9867297,66.27,Ocean Park,17
105.9365795,20.9867276,60.54,Ocean Park,17
105.9369643,20.9867254,62.76,Ocean Park,17
105.9373491,20.9867233,62.49,Ocean Park,17
105.9377339,20.9867212,65.35,Ocean Park,17
105.9381186,20.9867191,62.61,Ocean Park,17
105.9385034,20.986717,63.01,Ocean Park,17
105.9388882,20.9867148,61.25,Ocean Park,17
105.939273,20.9867127,73.43,Ocean Park,17
105.9396578,20.9867106,63.79,Ocean Park,17
105.9400426,20.9867085,63.05,Ocean Park,17
105.9404274,20.9867064,63.95,Ocean Park,17
105.9408122,20.9867042,74.03,Ocean Park,17
105.941197,20.9867021,69.25,Ocean Park,17
105.9415818,20.9867,65.7,Ocean Park,17
105.9419666,20.9866978,71.97,Ocean Park,17
105.9423514,20.9866957,64.68,Ocean Park,17
105.9427362,20.9866936,65.87,Ocean Park,17
105.943121,20.9866915,68.39,Ocean Park,17
105.9435057,20.9866893,73.51,Ocean Park,17
105.9438905,20.9866872,72.16,Ocean Park,17
105.9442753,20.9866851,66.02,Ocean Park,17
105.9446601,20.9866829,65.33,Ocean Park,17
105.9450449,20.9866808,65.33,Ocean Park,17
105.9454297,20.9866787,65.33,Ocean Park,17
105.9458145,20.9866765,65.33,Ocean Park,17
105.9461993,20.9866744,65.33,Ocean Park,17
105.9465841,20.9866722,65.33,Ocean Park,17
105.9469689,20.9866701,65.33,Ocean Park,17
105.9473537,20.986668,65.33,Ocean Park,17
105.9477385,20.9866658,65.33,Ocean Park,17
105.9481232,20.9866637,65.33,Ocean Park,17
105.948508,20.9866615,65.33,Ocean Park,17
105.9488928,20.9866594,66.08,Ocean Park,17
105.9492776,20.9866573,67.05,Ocean Park,17
105.9496624,20.9866551,68.8,Ocean Park,17
105.9500472,20.986653,65.92,Ocean Park,17
105.950432,20.9866508,61.63,Ocean Park,17
105.9508168,20.9866487,61.05,Ocean Park,17
105.9512016,20.9866465,62.11,Ocean Park,17
105.9515864,20.9866444,61.1,Ocean Park,17
105.9519712,20.9866422,61.73,Ocean Park,17
105.952356,20.9866401,61.58,Ocean Park,17
105.9527407,20.9866379,69.89,Ocean Park,17
105.9327338,20.98711,65.21,Ocean Park,17
105.9331186,20.9871079,65.01,Ocean Park,17
105.9335034,20.9871058,61.45,Ocean Park,17
105.9338882,20.9871037,62.26,Ocean Park,17
105.934273,20.9871016,59.87,Ocean Park,17
105.9346578,20.9870995,68.48,Ocean Park,17
105.9350426,20.9870974,59.4,Ocean Park,17
105.9354273,20.9870953,59.29,Ocean Park,17
105.9358121,20.9870932,57.86,Ocean Park,17
105.9361969,20.987091,64.14,Ocean Park,17
105.9365817,20.9870889,59.36,Ocean Park,17
105.9369665,20.9870868,65.85,Ocean Park,17
105.9373513,20.9870847,60.48,Ocean Park,17
105.9377361,20.9870826,65.96,Ocean Park,17
105.9381209,20.9870805,62.86,Ocean Park,17
105.9385057,20.9870783,63.1,Ocean Park,17
105.9388905,20.9870762,63.11,Ocean Park,17
105.9392753,20.9870741,69.57,Ocean Park,17
105.9396601,20.987072,64.0,Ocean Park,17
105.9400449,20.9870699,63.2,Ocean Park,17
105.9404297,20.9870677,69.67,Ocean Park,17
105.9408145,20.9870656,65.83,Ocean Park,17
105.9411993,20.9870635,68.38,Ocean Park,17
105.941584,20.9870614,71.77,Ocean Park,17
105.9419688,20.9870592,64.11,Ocean Park,17
105.9423536,20.9870571,65.78,Ocean Park,17
105.9427384,20.987055,64.14,Ocean Park,17
105.9431232,20.9870528,74.32,Ocean Park,17
105.943508,20.9870507,66.66,Ocean Park,17
105.9438928,20.9870486,65.42,Ocean Park,17
105.9442776,20.9870464,65.33,Ocean Park,17
105.9446624,20.9870443,65.33,Ocean Park,17
105.9450472,20.9870422,65.33,Ocean Park,17
105.945432,20.98704,65.33,Ocean Park,17
105.9458168,20.9870379,65.33,Ocean Park,17
105.9462016,20.9870358,65.33,Ocean Park,17
105.9465864,20.9870336,65.33,Ocean Park,17
105.9469712,20.9870315,65.33,Ocean Park,17
105.9473559,20.9870293,65.33,Ocean Park,17
105.9477407,20.9870272,65.33,Ocean Park,17
105.9481255,20.9870251,65.33,Ocean Park,17
105.9485103,20.9870229,65.33,Ocean Park,17
105.9488951,20.9870208,66.01,Ocean Park,17
105.9492799,20.9870186,70.96,Ocean Park,17
105.9496647,20.9870165,64.83,Ocean Park,17
105.9500495,20.9870143,62.45,Ocean Park,17
105.9504343,20.9870122,60.94,Ocean Park,17
105.9508191,20.98701,60.75,Ocean Park,17
105.9512039,20.9870079,60.77,Ocean Park,17
105.9515887,20.9870057,62.38,Ocean Park,17
105.9519735,20.9870036,62.55,Ocean Park,17
105.9523582,20.9870014,63.03,Ocean Park,17
105.952743,20.9869993,68.47,Ocean Park,17
105.932736,20.9874714,64.58,Ocean Park,17
105.9331208,20.9874693,62.64,Ocean Park,17
105.9335056,20.9874672,62.64,Ocean Park,17
105.9338904,20.9874651,60.4,Ocean Park,17
105.9342752,20.987463,59.88,Ocean Park,17
105.93466,20.9874609,62.61,Ocean Park,17
105.9350448,20.9874588,60.62,Ocean Park,17
105.9354296,20.9874567,60.45,Ocean Park,17
105.9358144,20.9874545,62.48,Ocean Park,17
105.9361992,20.9874524,63.05,Ocean Park,17
105.936584,20.9874503,67.84,Ocean Park,17
105.9369688,20.9874482,62.72,Ocean Park,17
105.9373536,20.9874461,63.06,Ocean Park,17
105.9377384,20.987444,62.62,Ocean Park,17
105.9381232,20.9874418,63.37,Ocean Park,17
105.938508,20.9874397,63.1,Ocean Park,17
105.9388928,20.9874376,62.11,Ocean Park,17
105.9392775,20.9874355,65.23,Ocean Park,17
105.9396623,20.9874334,65.31,Ocean Park,17
105.9400471,20.9874312,65.54,Ocean Park,17
105.9404319,20.9874291,66.26,Ocean Park,17
105.9408167,20.987427,63.87,Ocean Park,17
105.9412015,20.9874249,72.55,Ocean Park,17
105.9415863,20.9874227,69.32,Ocean Park,17
105.9419711,20.9874206,65.58,Ocean Park,17
105.9423559,20.9874185,62.52,Ocean Park,17
105.9427407,20.9874163,71.97,Ocean Park,17
105.9431255,20.9874142,62.28,Ocean Park,17
105.9435103,20.9874121,65.27,Ocean Park,17
105.9438951,20.9874099,65.17,Ocean Park,17
105.9442799,20.9874078,65.33,Ocean Park,17
105.9446647,20.9874057,65.33,Ocean Park,17
105.9450495,20.9874035,65.33,Ocean Park,17
105.9454343,20.9874014,65.33,Ocean Park,17
105.945819,20.9873993,65.33,Ocean Park,17
105.9462038,20.9873971,65.33,Ocean Park,17
105.9465886,20.987395,65.33,Ocean Park,17
105.9469734,20.9873929,65.33,Ocean Park,17
105.9473582,20.9873907,65.33,Ocean Park,17
105.947743,20.9873886,65.33,Ocean Park,17
105.9481278,20.9873864,65.33,Ocean Park,17
105.9485126,20.9873843,65.54,Ocean Park,17
105.9488974,20.9873822,66.35,Ocean Park,17
105.9492822,20.98738,72.64,Ocean Park,17
105.949667,20.9873779,65.91,Ocean Park,17
105.9500518,20.9873757,60.7,Ocean Park,17
105.9504366,20.9873736,60.66,Ocean Park,17
105.9508214,20.9873714,61.1,Ocean Park,17
105.9512062,20.9873693,64.37,Ocean Park,17
105.9515909,20.9873671,63.63,Ocean Park,17
105.9519757,20.987365,63.71,Ocean Park,17
105.9523605,20.9873628,67.24,Ocean Park,17
105.9527453,20.9873607,70.73,Ocean Park,17
105.9327383,20.9878328,63.06,Ocean Park,17
105.9331231,20.9878307,61.37,Ocean Park,17
105.9335079,20.9878286,61.53,Ocean Park,17
105.9338927,20.9878265,63.69,Ocean Park,17
105.9342775,20.9878244,62.62,Ocean Park,17
105.9346623,20.9878223,64.04,Ocean Park,17
105.9350471,20.9878201,58.68,Ocean Park,17
105.9354318,20.987818,60.86,Ocean Park,17
105.9358166,20.9878159,67.68,Ocean Park,17
105.9362014,20.9878138,61.0,Ocean Park,17
105.9365862,20.9878117,66.84,Ocean Park,17
105.936971,20.9878096,62.67,Ocean Park,17
105.9373558,20.9878075,66.07,Ocean Park,17
105.9377406,20.9878053,62.64,Ocean Park,17
105.9381254,20.9878032,62.63,Ocean Park,17
105.9385102,20.9878011,62.93,Ocean Park,17
105.938895,20.987799,58.92,Ocean Park,17
105.9392798,20.9877969,65.28,Ocean Park,17
105.9396646,20.9877947,65.18,Ocean Park,17
105.9400494,20.9877926,68.55,Ocean Park,17
105.9404342,20.9877905,63.2,Ocean Park,17
105.940819,20.9877884,71.73,Ocean Park,17
105.9412038,20.9877862,70.12,Ocean Park,17
105.9415886,20.9877841,69.59,Ocean Park,17
105.9419734,20.987782,69.22,Ocean Park,17
105.9423582,20.9877798,68.4,Ocean Park,17
105.942743,20.9877777,66.19,Ocean Park,17
105.9431278,20.9877756,66.24,Ocean Park,17
105.9435126,20.9877735,65.54,Ocean Park,17
105.9438973,20.9877713,65.33,Ocean Park,17
105.9442821,20.9877692,65.33,Ocean Park,17
105.9446669,20.9877671,65.33,Ocean Park,17
105.9450517,20.9877649,65.33,Ocean Park,17
105.9454365,20.9877628,65.33,Ocean Park,17
105.9458213,20.9877607,65.33,Ocean Park,17
105.9462061,20.9877585,65.32,Ocean Park,17
105.9465909,20.9877564,65.33,Ocean Park,17
105.9469757,20.9877542,65.33,Ocean Park,17
105.9473605,20.9877521,65.33,Ocean Park,17
105.9477453,20.98775,65.33,Ocean Park,17
105.9481301,20.9877478,65.54,Ocean Park,17
105.9485149,20.9877457,65.49,Ocean Park,17
105.9488997,20.9877435,65.52,Ocean Park,17
105.9492845,20.9877414,67.1,Ocean Park,17
105.9496693,20.9877392,68.21,Ocean Park,17
105.9500541,20.9877371,62.37,Ocean Park,17
105.9504389,20.9877349,61.01,Ocean Park,17
105.9508237,20.9877328,59.54,Ocean Park,17
105.9512084,20.9877307,59.64,Ocean Park,17
105.9515932,20.9877285,60.22,Ocean Park,17
105.951978,20.9877264,65.26,Ocean Park,17
105.9523628,20.9877242,65.59,Ocean Park,17
105.9527476,20.987722,59.99,Ocean Park,17
105.9327405,20.9881942,66.98,Ocean Park,17
105.9331253,20.9881921,67.14,Ocean Park,17
105.9335101,20.98819,67.93,Ocean Park,17
105.9338949,20.9881879,66.65,Ocean Park,17
105.9342797,20.9881857,63.53,Ocean Park,17
105.9346645,20.9881836,64.92,Ocean Park,17
105.9350493,20.9881815,64.14,Ocean Park,17
105.9354341,20.9881794,60.87,Ocean Park,17
105.9358189,20.9881773,66.43,Ocean Park,17
105.9362037,20.9881752,68.08,Ocean Park,17
105.9365885,20.9881731,66.86,Ocean Park,17
105.9369733,20.9881709,61.09,Ocean Park,17
105.9373581,20.9881688,68.46,Ocean Park,17
105.9377429,20.9881667,63.67,Ocean Park,17
105.9381277,20.9881646,62.21,Ocean Park,17
105.9385125,20.9881625,61.91,Ocean Park,17
105.9388973,20.9881604,62.8,Ocean Park,17
105.9392821,20.9881582,68.97,Ocean Park,17
105.9396669,20.9881561,69.11,Ocean Park,17
105.9400517,20.988154,63.34,Ocean Park,17
105.9404365,20.9881519,65.27,Ocean Park,17
105.9408213,20.9881497,69.68,Ocean Park,17
105.941206,20.9881476,62.66,Ocean Park,17
105.9415908,20.9881455,62.0,Ocean Park,17
105.9419756,20.9881434,72.26,Ocean Park,17
105.9423604,20.9881412,71.23,Ocean Park,17
105.9427452,20.9881391,65.98,Ocean Park,17
105.94313,20.988137,65.33,Ocean Park,17
105.9435148,20.9881348,64.95,Ocean Park,17
105.9438996,20.9881327,64.95,Ocean Park,17
105.9442844,20.9881306,65.33,Ocean Park,17
105.9446692,20.9881284,65.33,Ocean Park,17
105.945054,20.9881263,65.33,Ocean Park,17
105.9454388,20.9881242,65.33,Ocean Park,17
105.9458236,20.988122,64.95,Ocean Park,17
105.9462084,20.9881199,65.32,Ocean Park,17
105.9465932,20.9881178,64.95,Ocean Park,17
105.946978,20.9881156,64.95,Ocean Park,17
105.9473628,20.9881135,65.67,Ocean Park,17
105.9477476,20.9881113,65.33,Ocean Park,17
105.9481324,20.9881092,64.9,Ocean Park,17
105.9485172,20.988107,64.57,Ocean Park,17
105.948902,20.9881049,64.83,Ocean Park,17
105.9492868,20.9881028,61.74,Ocean Park,17
105.9496716,20.9881006,68.37,Ocean Park,17
105.9500563,20.9880985,62.54,Ocean Park,17
105.9504411,20.9880963,61.07,Ocean Park,17
105.9508259,20.9880942,59.33,Ocean Park,17
105.9512107,20.988092,67.38,Ocean Park,17
105.9515955,20.9880899,67.34,Ocean Park,17
105.9519803,20.9880877,67.66,Ocean Park,17
105.9523651,20.9880856,75.07,Ocean Park,17
105.9527499,20.9880834,61.67,Ocean Park,17
